수준,날짜 및 시간,원본,이벤트 ID,작업 범주
정보,2025-06-23 오후 9:03:48,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2025-06-23 12:03:48.343
ProcessGuid: {c00189fc-42a4-6859-f959-000000006900}
ProcessId: 378648
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: C:\WINDOWS\system32\cmd.exe /c """"C:\Xilinx\xic\bin\xic.bat"" -c -t""
CurrentDirectory: C:\Xilinx\xic\
User: DESKTOP-GHQF7EL\wah43
LogonGuid: {c00189fc-4281-6859-4bff-f41500000000}
LogonId: 0x15F4FF4B
TerminalSessionId: 33
IntegrityLevel: Medium
Hashes: SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0
ParentProcessGuid: {c00189fc-42a3-6859-f859-000000006900}
ParentProcessId: 379284
ParentImage: C:\Xilinx\xic\xic.exe
ParentCommandLine: ""C:\Xilinx\xic\xic.exe"" -c -t
ParentUser: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:46.817
ProcessGuid: {c00189fc-42a1-6859-f659-000000006900}
ProcessId: 378548
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:46.801
ProcessGuid: {c00189fc-42a1-6859-f559-000000006900}
ProcessId: 378508
Image: C:\Windows\System32\wevtutil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:46.169
ProcessGuid: {c00189fc-162b-6859-a459-000000006900}
ProcessId: 370516
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\LOCAL SERVICE"
정보,2025-06-23 오후 9:03:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:46.138
ProcessGuid: {c00189fc-4283-6859-b759-000000006900}
ProcessId: 369816
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:44,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:44.372
ProcessGuid: {c00189fc-42a0-6859-f259-000000006900}
ProcessId: 376580
Image: C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.93\identity_helper.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:43,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:43.247
ProcessGuid: {c00189fc-428c-6859-cd59-000000006900}
ProcessId: 374048
Image: C:\Windows\System32\LocationNotificationWindows.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:43,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:43.185
ProcessGuid: {c00189fc-429e-6859-f159-000000006900}
ProcessId: 378448
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:42,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:42.829
ProcessGuid: {c00189fc-429c-6859-ee59-000000006900}
ProcessId: 379100
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:40,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:40.751
ProcessGuid: {c00189fc-429b-6859-ea59-000000006900}
ProcessId: 376432
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:40,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:40.689
ProcessGuid: {c00189fc-429b-6859-e759-000000006900}
ProcessId: 376632
Image: C:\Windows\System32\netsh.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:40,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:40.579
ProcessGuid: {c00189fc-429b-6859-ed59-000000006900}
ProcessId: 377860
Image: C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.93\elevation_service.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:39.611
ProcessGuid: {c00189fc-429b-6859-e659-000000006900}
ProcessId: 376284
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:39.595
ProcessGuid: {c00189fc-429b-6859-e559-000000006900}
ProcessId: 378280
Image: C:\Windows\System32\CheckNetIsolation.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:39.532
ProcessGuid: {c00189fc-429b-6859-e359-000000006900}
ProcessId: 371672
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:39.517
ProcessGuid: {c00189fc-429b-6859-e259-000000006900}
ProcessId: 346936
Image: C:\Windows\System32\certutil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:39.392
ProcessGuid: {c00189fc-429a-6859-e159-000000006900}
ProcessId: 378028
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:39.392
ProcessGuid: {c00189fc-429a-6859-e059-000000006900}
ProcessId: 378036
Image: C:\Windows\System32\certutil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:38,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:38.501
ProcessGuid: {c00189fc-429a-6859-de59-000000006900}
ProcessId: 378000
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:38,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:38.392
ProcessGuid: {c00189fc-429a-6859-dd59-000000006900}
ProcessId: 377296
Image: C:\Program Files\AhnLab\Safe Transaction\StSess.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:37,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:37.517
ProcessGuid: {c00189fc-4299-6859-da59-000000006900}
ProcessId: 377424
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:37,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:37.423
ProcessGuid: {c00189fc-4299-6859-d959-000000006900}
ProcessId: 376608
Image: C:\Windows\System32\wevtutil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:36.876
ProcessGuid: {c00189fc-4296-6859-d659-000000006900}
ProcessId: 376456
Image: C:\Program Files (x86)\IPinside_LWS\I3GInit.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:35,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:35.986
ProcessGuid: {c00189fc-4297-6859-d759-000000006900}
ProcessId: 376240
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:35,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:35.829
ProcessGuid: {c00189fc-160d-6859-4759-000000006900}
ProcessId: 359652
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:35,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:35.548
ProcessGuid: {c00189fc-428e-6859-cf59-000000006900}
ProcessId: 374060
Image: C:\Windows\System32\dllhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:34,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:34.798
ProcessGuid: {c00189fc-4291-6859-d259-000000006900}
ProcessId: 375672
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:30,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:30.407
ProcessGuid: {c00189fc-428c-6859-cc59-000000006900}
ProcessId: 374932
Image: C:\Windows\System32\dllhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:27.564
ProcessGuid: {c00189fc-1619-6859-5659-000000006900}
ProcessId: 361488
Image: C:\Windows\System32\LogonUI.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:27.564
ProcessGuid: {c00189fc-4289-6859-c659-000000006900}
ProcessId: 373964
Image: C:\Windows\System32\dllhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:23,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:23.844
ProcessGuid: {c00189fc-4282-6859-ad59-000000006900}
ProcessId: 372168
Image: C:\Program Files\AhnLab\Safe Transaction\StSess.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:22,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:22.088
ProcessGuid: {c00189fc-4282-6859-ab59-000000006900}
ProcessId: 371320
Image: C:\Windows\System32\dllhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:21.181
ProcessGuid: {c00189fc-4282-6859-ae59-000000006900}
ProcessId: 372664
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:21.161
ProcessGuid: {c00189fc-4282-6859-ac59-000000006900}
ProcessId: 353908
Image: C:\Program Files (x86)\Axissoft\StarPlayerAgent\StarPlayerAgent64.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:19.500
ProcessGuid: {c00189fc-4283-6859-ba59-000000006900}
ProcessId: 373052
Image: C:\Windows\System32\taskhostw.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:16.336
ProcessGuid: {c00189fc-4284-6859-bd59-000000006900}
ProcessId: 372872
Image: C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\opushutil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:14,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:14.150
ProcessGuid: {c00189fc-4281-6859-a959-000000006900}
ProcessId: 371584
Image: C:\Windows\System32\WerFault.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:13,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:13.853
ProcessGuid: {c00189fc-4280-6859-a559-000000006900}
ProcessId: 360140
Image: C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_51f685305808e3a5\IntelCpHeciSvc.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:13,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:13.181
ProcessGuid: {c00189fc-4281-6859-a759-000000006900}
ProcessId: 370180
Image: C:\Windows\System32\WerFault.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 5:54:06,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:06.814
ProcessGuid: {c00189fc-b72b-6858-1f4d-000000006900}
ProcessId: 575120
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\LOCAL SERVICE"
정보,2025-06-23 오후 5:54:05,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:05.173
ProcessGuid: {c00189fc-a0eb-6858-f64c-000000006900}
ProcessId: 572340
Image: C:\Windows\System32\csrss.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.894
ProcessGuid: {c00189fc-a0eb-6858-f74c-000000006900}
ProcessId: 572388
Image: C:\Windows\System32\winlogon.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.880
ProcessGuid: {c00189fc-a0eb-6858-f84c-000000006900}
ProcessId: 572648
Image: C:\Windows\System32\fontdrvhost.exe
User: Font Driver Host\UMFD-32"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.847
ProcessGuid: {c00189fc-a0eb-6858-fb4c-000000006900}
ProcessId: 572688
Image: C:\Windows\System32\dwm.exe
User: Window Manager\DWM-32"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.772
ProcessGuid: {c00189fc-1618-6859-5459-000000006900}
ProcessId: 367408
Image: C:\Windows\System32\LogonUI.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.526
ProcessGuid: {c00189fc-b72c-6858-274d-000000006900}
ProcessId: 575464
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.526
ProcessGuid: {c00189fc-b731-6858-3d4d-000000006900}
ProcessId: 577108
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.325
ProcessGuid: {c00189fc-b72e-6858-374d-000000006900}
ProcessId: 576480
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.185
ProcessGuid: {c00189fc-b72c-6858-2a4d-000000006900}
ProcessId: 575536
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.117
ProcessGuid: {c00189fc-b72c-6858-294d-000000006900}
ProcessId: 575480
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.086
ProcessGuid: {c00189fc-b731-6858-3e4d-000000006900}
ProcessId: 577132
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.023
ProcessGuid: {c00189fc-b73a-6858-474d-000000006900}
ProcessId: 578724
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.023
ProcessGuid: {c00189fc-b736-6858-424d-000000006900}
ProcessId: 577732
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.008
ProcessGuid: {c00189fc-b766-6858-a44d-000000006900}
ProcessId: 585896
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.008
ProcessGuid: {c00189fc-1617-6859-4f59-000000006900}
ProcessId: 367168
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:03.008
ProcessGuid: {c00189fc-162a-6859-a359-000000006900}
ProcessId: 369012
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFEAdminUtil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.914
ProcessGuid: {c00189fc-b8e2-6858-814e-000000006900}
ProcessId: 30056
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.867
ProcessGuid: {c00189fc-b8e1-6858-7f4e-000000006900}
ProcessId: 30668
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.851
ProcessGuid: {c00189fc-b8e2-6858-824e-000000006900}
ProcessId: 12584
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.851
ProcessGuid: {c00189fc-b73e-6858-4c4d-000000006900}
ProcessId: 579304
Image: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.836
ProcessGuid: {c00189fc-b7c0-6858-d54d-000000006900}
ProcessId: 339696
Image: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.820
ProcessGuid: {c00189fc-160c-6859-4659-000000006900}
ProcessId: 363620
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.820
ProcessGuid: {c00189fc-162a-6859-a259-000000006900}
ProcessId: 360552
Image: C:\Kings\KOS\KOSinj.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.805
ProcessGuid: {c00189fc-b765-6858-a34d-000000006900}
ProcessId: 585744
Image: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.789
ProcessGuid: {c00189fc-b8e0-6858-7e4e-000000006900}
ProcessId: 31032
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.789
ProcessGuid: {c00189fc-b72c-6858-2c4d-000000006900}
ProcessId: 575648
Image: C:\Windows\System32\taskhostw.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.773
ProcessGuid: {c00189fc-b8e1-6858-804e-000000006900}
ProcessId: 22308
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.758
ProcessGuid: {c00189fc-b7c0-6858-d64d-000000006900}
ProcessId: 589216
Image: C:\Windows\System32\ApplicationFrameHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.758
ProcessGuid: {c00189fc-b72c-6858-264d-000000006900}
ProcessId: 575448
Image: C:\Windows\System32\sihost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.758
ProcessGuid: {c00189fc-dafa-6858-b154-000000006900}
ProcessId: 186840
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.758
ProcessGuid: {c00189fc-b72e-6858-384d-000000006900}
ProcessId: 576500
Image: C:\Windows\System32\ctfmon.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.742
ProcessGuid: {c00189fc-1629-6859-9c59-000000006900}
ProcessId: 370296
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.242
ProcessGuid: {c00189fc-1629-6859-9e59-000000006900}
ProcessId: 350296
Image: C:\Kings\KOS\KOSinj.exe
User: DESKTOP-GHQF7EL\wah43"
